ano_mes,mes_desc,faixa_etaria,sexo_desc,regiao,escolaridade_desc,total_pessoas,qtd_ficou_em_casa,qtd_reduziu_contato,qtd_vida_normal,qtd_trabalhou,qtd_trabalho_remoto,qtd_sintomatico_trabalhando,pct_ficou_em_casa,pct_reduziu_contato,pct_vida_normal,pct_trabalho_remoto,pct_sintomatico_trabalhando
202009,Setembro/2020,60-69,Masculino,Nordeste,Superior completo,246,0,0,0,120,135,0,0.0,0.0,0.0,112.5,0.0
202009,Setembro/2020,60-69,Masculino,Nordeste,Fundamental incompleto,1904,6,4,0,603,477,5,0.32,0.21,0.0,79.1,0.26
202009,Setembro/2020,70+,Masculino,Nordeste,Fundamental incompleto,1486,3,6,0,170,95,7,0.2,0.4,0.0,55.88,0.47
202009,Setembro/2020,70+,Masculino,Nordeste,Superior completo,162,1,1,0,25,34,2,0.62,0.62,0.0,136.0,1.23
202009,Setembro/2020,70+,Feminino,Nordeste,Médio completo,419,0,4,0,14,15,0,0.0,0.95,0.0,107.14,0.0
202009,Setembro/2020,70+,Feminino,Nordeste,Pós-graduação,48,0,0,0,6,9,0,0.0,0.0,0.0,150.0,0.0
202009,Setembro/2020,70+,Masculino,Nordeste,Médio incompleto,66,0,0,0,10,9,0,0.0,0.0,0.0,90.0,0.0
202009,Setembro/2020,70+,Masculino,Nordeste,Médio completo,262,0,3,0,31,34,1,0.0,1.15,0.0,109.68,0.38
202009,Setembro/2020,70+,Feminino,Nordeste,Fundamental completo,330,0,0,0,6,5,0,0.0,0.0,0.0,83.33,0.0
202009,Setembro/2020,70+,Masculino,Nordeste,Sem instrução,1428,4,10,0,118,46,4,0.28,0.7,0.0,38.98,0.28
202009,Setembro/2020,70+,Masculino,Nordeste,Fundamental completo,203,1,0,0,17,16,0,0.49,0.0,0.0,94.12,0.0
202009,Setembro/2020,70+,Feminino,Nordeste,Médio incompleto,102,1,1,0,4,5,0,0.98,0.98,0.0,125.0,0.0
202009,Setembro/2020,70+,Feminino,Nordeste,Sem instrução,1706,0,3,0,30,7,0,0.0,0.18,0.0,23.33,0.0
202009,Setembro/2020,70+,Masculino,Nordeste,Pós-graduação,24,1,1,0,8,9,0,4.17,4.17,0.0,112.5,0.0
202009,Setembro/2020,70+,Feminino,Nordeste,Superior completo,273,1,2,0,13,17,0,0.37,0.73,0.0,130.77,0.0
202009,Setembro/2020,70+,Masculino,Nordeste,Superior incompleto,21,0,1,0,3,3,0,0.0,4.76,0.0,100.0,0.0
202009,Setembro/2020,70+,Feminino,Nordeste,Fundamental incompleto,1839,0,7,0,52,25,1,0.0,0.38,0.0,48.08,0.05
202009,Setembro/2020,70+,Feminino,Nordeste,Superior incompleto,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,0-17,Feminino,Norte,Médio completo,38,0,0,0,4,3,0,0.0,0.0,0.0,75.0,0.0
202009,Setembro/2020,0-17,Masculino,Norte,Fundamental incompleto,4002,0,8,0,89,45,1,0.0,0.2,0.0,50.56,0.02
202009,Setembro/2020,0-17,Feminino,Norte,Fundamental incompleto,3684,0,13,0,32,8,0,0.0,0.35,0.0,25.0,0.0
202009,Setembro/2020,0-17,Masculino,Norte,Médio completo,40,0,0,0,11,5,1,0.0,0.0,0.0,45.45,2.5
202009,Setembro/2020,0-17,Masculino,Norte,Médio incompleto,850,0,3,0,100,65,2,0.0,0.35,0.0,65.0,0.24
202009,Setembro/2020,0-17,Feminino,Norte,Superior incompleto,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,0-17,Masculino,Norte,Sem instrução,1957,0,11,0,0,0,0,0.0,0.56,0.0,0.0,0.0
202009,Setembro/2020,0-17,Feminino,Norte,Fundamental completo,114,0,0,0,4,1,0,0.0,0.0,0.0,25.0,0.0
202009,Setembro/2020,0-17,Feminino,Norte,Sem instrução,1776,0,7,0,0,0,0,0.0,0.39,0.0,0.0,0.0
202009,Setembro/2020,0-17,Feminino,Norte,Médio incompleto,979,0,3,0,43,30,0,0.0,0.31,0.0,69.77,0.0
202009,Setembro/2020,0-17,Masculino,Norte,Superior incompleto,3,0,0,0,1,1,1,0.0,0.0,0.0,100.0,33.33
202009,Setembro/2020,0-17,Masculino,Norte,Fundamental completo,123,0,0,0,5,2,0,0.0,0.0,0.0,40.0,0.0
202009,Setembro/2020,18-29,Masculino,Norte,Médio incompleto,888,0,0,0,420,379,8,0.0,0.0,0.0,90.24,0.9
202009,Setembro/2020,18-29,Masculino,Norte,Sem instrução,42,0,0,0,5,4,0,0.0,0.0,0.0,80.0,0.0
202009,Setembro/2020,18-29,Feminino,Norte,Superior completo,500,0,3,0,259,287,3,0.0,0.6,0.0,110.81,0.6
202009,Setembro/2020,18-29,Masculino,Norte,Fundamental incompleto,536,0,2,0,289,253,7,0.0,0.37,0.0,87.54,1.31
202009,Setembro/2020,18-29,Feminino,Norte,Superior incompleto,861,0,3,0,280,288,3,0.0,0.35,0.0,102.86,0.35
202009,Setembro/2020,18-29,Masculino,Norte,Médio completo,1932,1,5,0,1061,1002,20,0.05,0.26,0.0,94.44,1.04
202009,Setembro/2020,18-29,Feminino,Norte,Sem instrução,26,0,1,0,4,3,1,0.0,3.85,0.0,75.0,3.85
202009,Setembro/2020,18-29,Feminino,Norte,Pós-graduação,61,0,0,0,39,41,3,0.0,0.0,0.0,105.13,4.92
202009,Setembro/2020,18-29,Masculino,Norte,Fundamental completo,179,0,0,0,95,84,3,0.0,0.0,0.0,88.42,1.68
202009,Setembro/2020,18-29,Masculino,Norte,Superior completo,333,0,1,0,224,237,7,0.0,0.3,0.0,105.8,2.1
202009,Setembro/2020,18-29,Feminino,Norte,Médio completo,1996,1,8,0,585,565,16,0.05,0.4,0.0,96.58,0.8
202009,Setembro/2020,18-29,Masculino,Norte,Pós-graduação,25,0,0,0,17,21,0,0.0,0.0,0.0,123.53,0.0
202009,Setembro/2020,18-29,Feminino,Norte,Fundamental completo,139,0,0,0,32,26,0,0.0,0.0,0.0,81.25,0.0
202009,Setembro/2020,18-29,Feminino,Norte,Médio incompleto,710,0,6,0,148,113,4,0.0,0.85,0.0,76.35,0.56
202009,Setembro/2020,18-29,Masculino,Norte,Superior incompleto,717,1,3,0,290,290,4,0.14,0.42,0.0,100.0,0.56
202009,Setembro/2020,18-29,Feminino,Norte,Fundamental incompleto,322,0,3,0,41,32,1,0.0,0.93,0.0,78.05,0.31
202009,Setembro/2020,30-39,Masculino,Norte,Superior completo,463,0,4,0,361,394,8,0.0,0.86,0.0,109.14,1.73
202009,Setembro/2020,30-39,Masculino,Norte,Médio incompleto,350,0,3,0,248,241,2,0.0,0.86,0.0,97.18,0.57
202009,Setembro/2020,30-39,Masculino,Norte,Fundamental completo,221,0,0,0,155,157,0,0.0,0.0,0.0,101.29,0.0
202009,Setembro/2020,30-39,Feminino,Norte,Superior incompleto,307,0,6,0,154,166,2,0.0,1.95,0.0,107.79,0.65
202009,Setembro/2020,30-39,Masculino,Norte,Médio completo,1395,1,7,0,1001,1018,18,0.07,0.5,0.0,101.7,1.29
202009,Setembro/2020,30-39,Feminino,Norte,Superior completo,736,2,7,0,442,500,13,0.27,0.95,0.0,113.12,1.77
202009,Setembro/2020,30-39,Feminino,Norte,Fundamental incompleto,519,0,2,0,177,137,4,0.0,0.39,0.0,77.4,0.77
202009,Setembro/2020,30-39,Masculino,Norte,Fundamental incompleto,710,0,2,0,519,501,13,0.0,0.28,0.0,96.53,1.83
202009,Setembro/2020,30-39,Feminino,Norte,Médio incompleto,306,0,2,0,101,101,1,0.0,0.65,0.0,100.0,0.33
202009,Setembro/2020,30-39,Masculino,Norte,Superior incompleto,194,0,1,0,149,155,3,0.0,0.52,0.0,104.03,1.55
202009,Setembro/2020,30-39,Feminino,Norte,Pós-graduação,167,0,1,0,132,139,2,0.0,0.6,0.0,105.3,1.2
202009,Setembro/2020,30-39,Feminino,Norte,Médio completo,1491,1,10,0,635,642,14,0.07,0.67,0.0,101.1,0.94
202009,Setembro/2020,30-39,Masculino,Norte,Sem instrução,49,0,0,0,24,24,1,0.0,0.0,0.0,100.0,2.04
202009,Setembro/2020,30-39,Feminino,Norte,Sem instrução,43,0,0,0,4,4,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,30-39,Feminino,Norte,Fundamental completo,207,0,2,0,73,67,4,0.0,0.97,0.0,91.78,1.93
202009,Setembro/2020,30-39,Masculino,Norte,Pós-graduação,97,0,2,0,76,85,5,0.0,2.06,0.0,111.84,5.15
202009,Setembro/2020,40-49,Masculino,Norte,Sem instrução,129,0,0,0,77,74,1,0.0,0.0,0.0,96.1,0.78
202009,Setembro/2020,40-49,Masculino,Norte,Médio incompleto,240,0,1,0,179,183,1,0.0,0.42,0.0,102.23,0.42
202009,Setembro/2020,40-49,Feminino,Norte,Sem instrução,78,0,1,0,23,20,0,0.0,1.28,0.0,86.96,0.0
202009,Setembro/2020,40-49,Masculino,Norte,Fundamental completo,229,0,0,0,159,157,0,0.0,0.0,0.0,98.74,0.0
202009,Setembro/2020,40-49,Feminino,Norte,Fundamental incompleto,827,0,7,0,284,231,10,0.0,0.85,0.0,81.34,1.21
202009,Setembro/2020,40-49,Feminino,Norte,Fundamental completo,229,0,1,0,100,95,2,0.0,0.44,0.0,95.0,0.87
202009,Setembro/2020,40-49,Feminino,Norte,Pós-graduação,197,0,4,0,147,171,4,0.0,2.03,0.0,116.33,2.03
202009,Setembro/2020,40-49,Masculino,Norte,Médio completo,997,1,2,0,731,764,18,0.1,0.2,0.0,104.51,1.81
202009,Setembro/2020,40-49,Feminino,Norte,Médio incompleto,229,0,1,0,99,102,2,0.0,0.44,0.0,103.03,0.87
202009,Setembro/2020,40-49,Feminino,Norte,Médio completo,1153,0,6,0,509,545,14,0.0,0.52,0.0,107.07,1.21
202009,Setembro/2020,40-49,Masculino,Norte,Fundamental incompleto,975,0,2,0,721,724,20,0.0,0.21,0.0,100.42,2.05
202009,Setembro/2020,40-49,Feminino,Norte,Superior completo,600,1,3,0,374,440,9,0.17,0.5,0.0,117.65,1.5
202009,Setembro/2020,40-49,Masculino,Norte,Superior completo,360,0,3,0,296,319,7,0.0,0.83,0.0,107.77,1.94
202009,Setembro/2020,40-49,Masculino,Norte,Pós-graduação,107,0,1,0,92,98,3,0.0,0.93,0.0,106.52,2.8
202009,Setembro/2020,40-49,Feminino,Norte,Superior incompleto,144,0,1,0,65,73,1,0.0,0.69,0.0,112.31,0.69
202009,Setembro/2020,40-49,Masculino,Norte,Superior incompleto,111,0,1,0,80,86,2,0.0,0.9,0.0,107.5,1.8
202009,Setembro/2020,50-59,Masculino,Norte,Fundamental incompleto,945,0,2,0,603,613,12,0.0,0.21,0.0,101.66,1.27
202009,Setembro/2020,50-59,Feminino,Norte,Sem instrução,170,0,0,0,28,21,1,0.0,0.0,0.0,75.0,0.59
202009,Setembro/2020,50-59,Feminino,Norte,Médio completo,730,1,3,0,272,315,5,0.14,0.41,0.0,115.81,0.68
202009,Setembro/2020,50-59,Feminino,Norte,Superior completo,385,0,0,0,198,255,2,0.0,0.0,0.0,128.79,0.52
202009,Setembro/2020,50-59,Masculino,Norte,Médio incompleto,149,0,0,0,95,100,3,0.0,0.0,0.0,105.26,2.01
202009,Setembro/2020,50-59,Masculino,Norte,Médio completo,547,0,5,0,350,372,7,0.0,0.91,0.0,106.29,1.28
202009,Setembro/2020,50-59,Masculino,Norte,Fundamental completo,217,0,2,0,131,144,2,0.0,0.92,0.0,109.92,0.92
202009,Setembro/2020,50-59,Feminino,Norte,Médio incompleto,152,0,0,0,48,44,0,0.0,0.0,0.0,91.67,0.0
202009,Setembro/2020,50-59,Masculino,Norte,Pós-graduação,58,0,1,0,50,55,1,0.0,1.72,0.0,110.0,1.72
202009,Setembro/2020,50-59,Feminino,Norte,Pós-graduação,133,1,4,0,73,93,4,0.75,3.01,0.0,127.4,3.01
202009,Setembro/2020,50-59,Feminino,Norte,Superior incompleto,58,0,0,0,27,33,0,0.0,0.0,0.0,122.22,0.0
202009,Setembro/2020,50-59,Masculino,Norte,Superior completo,246,1,1,0,159,195,4,0.41,0.41,0.0,122.64,1.63
202009,Setembro/2020,50-59,Masculino,Norte,Superior incompleto,46,0,0,0,29,29,1,0.0,0.0,0.0,100.0,2.17
202009,Setembro/2020,50-59,Masculino,Norte,Sem instrução,180,0,0,0,101,100,2,0.0,0.0,0.0,99.01,1.11
202009,Setembro/2020,50-59,Feminino,Norte,Fundamental completo,257,0,1,0,72,69,3,0.0,0.39,0.0,95.83,1.17
202009,Setembro/2020,50-59,Feminino,Norte,Fundamental incompleto,912,1,4,0,244,206,8,0.11,0.44,0.0,84.43,0.88
202009,Setembro/2020,60-69,Feminino,Norte,Médio completo,379,0,4,0,56,88,0,0.0,1.06,0.0,157.14,0.0
202009,Setembro/2020,60-69,Masculino,Norte,Fundamental incompleto,716,1,6,0,280,277,7,0.14,0.84,0.0,98.93,0.98
202009,Setembro/2020,60-69,Masculino,Norte,Sem instrução,205,0,1,0,70,72,2,0.0,0.49,0.0,102.86,0.98
202009,Setembro/2020,60-69,Feminino,Norte,Médio incompleto,76,0,1,0,10,14,0,0.0,1.32,0.0,140.0,0.0
202009,Setembro/2020,60-69,Masculino,Norte,Superior completo,134,0,0,0,65,77,1,0.0,0.0,0.0,118.46,0.75
202009,Setembro/2020,60-69,Masculino,Norte,Pós-graduação,34,0,0,0,16,18,0,0.0,0.0,0.0,112.5,0.0
202009,Setembro/2020,60-69,Feminino,Norte,Pós-graduação,42,0,0,0,14,18,0,0.0,0.0,0.0,128.57,0.0
202009,Setembro/2020,60-69,Feminino,Norte,Fundamental completo,184,0,2,0,27,28,0,0.0,1.09,0.0,103.7,0.0
202009,Setembro/2020,60-69,Feminino,Norte,Fundamental incompleto,710,2,2,0,88,74,0,0.28,0.28,0.0,84.09,0.0
202009,Setembro/2020,60-69,Feminino,Norte,Sem instrução,189,0,0,0,17,6,2,0.0,0.0,0.0,35.29,1.06
202009,Setembro/2020,60-69,Feminino,Norte,Superior incompleto,15,1,0,0,3,3,0,6.67,0.0,0.0,100.0,0.0
202009,Setembro/2020,60-69,Masculino,Norte,Médio completo,293,2,2,0,102,120,2,0.68,0.68,0.0,117.65,0.68
202009,Setembro/2020,60-69,Masculino,Norte,Médio incompleto,72,0,0,0,22,26,0,0.0,0.0,0.0,118.18,0.0
202009,Setembro/2020,60-69,Masculino,Norte,Superior incompleto,22,0,0,0,14,18,1,0.0,0.0,0.0,128.57,4.55
202009,Setembro/2020,60-69,Feminino,Norte,Superior completo,165,0,1,0,43,56,1,0.0,0.61,0.0,130.23,0.61
202009,Setembro/2020,60-69,Masculino,Norte,Fundamental completo,158,0,0,0,60,62,1,0.0,0.0,0.0,103.33,0.63
202009,Setembro/2020,70+,Feminino,Norte,Superior completo,74,0,0,0,2,4,0,0.0,0.0,0.0,200.0,0.0
202009,Setembro/2020,70+,Feminino,Norte,Fundamental incompleto,501,1,1,0,7,3,0,0.2,0.2,0.0,42.86,0.0
202009,Setembro/2020,70+,Masculino,Norte,Fundamental incompleto,498,0,0,0,63,57,4,0.0,0.0,0.0,90.48,0.8
202009,Setembro/2020,70+,Feminino,Norte,Médio incompleto,33,0,0,0,5,2,0,0.0,0.0,0.0,40.0,0.0
202009,Setembro/2020,70+,Masculino,Norte,Superior completo,49,0,1,0,7,7,0,0.0,2.04,0.0,100.0,0.0
202009,Setembro/2020,70+,Feminino,Norte,Superior incompleto,10,0,0,0,2,2,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,70+,Feminino,Norte,Fundamental completo,132,0,1,0,2,2,0,0.0,0.76,0.0,100.0,0.0
202009,Setembro/2020,70+,Feminino,Norte,Pós-graduação,5,0,0,0,2,2,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,70+,Masculino,Norte,Fundamental completo,104,0,0,0,11,10,0,0.0,0.0,0.0,90.91,0.0
202009,Setembro/2020,70+,Masculino,Norte,Médio incompleto,37,0,0,0,6,4,0,0.0,0.0,0.0,66.67,0.0
202009,Setembro/2020,70+,Masculino,Norte,Sem instrução,300,0,4,0,25,20,1,0.0,1.33,0.0,80.0,0.33
202009,Setembro/2020,70+,Masculino,Norte,Superior incompleto,8,0,0,0,2,2,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,70+,Feminino,Norte,Médio completo,169,0,5,0,2,4,0,0.0,2.96,0.0,200.0,0.0
202009,Setembro/2020,70+,Masculino,Norte,Médio completo,130,0,0,0,16,18,1,0.0,0.0,0.0,112.5,0.77
202009,Setembro/2020,70+,Masculino,Norte,Pós-graduação,14,0,0,0,6,7,0,0.0,0.0,0.0,116.67,0.0
202009,Setembro/2020,70+,Feminino,Norte,Sem instrução,364,0,3,0,2,0,0,0.0,0.82,0.0,0.0,0.0
202009,Setembro/2020,0-17,Feminino,Sudeste,Superior incompleto,19,0,0,0,2,2,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,0-17,Masculino,Sudeste,Superior incompleto,10,0,0,0,3,3,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,0-17,Masculino,Sudeste,Médio incompleto,1732,0,7,0,166,143,2,0.0,0.4,0.0,86.14,0.12
202009,Setembro/2020,0-17,Masculino,Sudeste,Sem instrução,3493,0,12,0,1,1,0,0.0,0.34,0.0,100.0,0.0
202009,Setembro/2020,0-17,Masculino,Sudeste,Médio completo,74,0,0,0,14,12,1,0.0,0.0,0.0,85.71,1.35
202009,Setembro/2020,0-17,Feminino,Sudeste,Sem instrução,3382,2,10,0,0,0,0,0.06,0.3,0.0,0.0,0.0
202009,Setembro/2020,0-17,Feminino,Sudeste,Fundamental completo,196,0,0,0,2,2,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,0-17,Feminino,Sudeste,Fundamental incompleto,6167,0,6,0,23,20,0,0.0,0.1,0.0,86.96,0.0
202009,Setembro/2020,0-17,Feminino,Sudeste,Médio incompleto,1728,0,2,0,101,106,1,0.0,0.12,0.0,104.95,0.06
202009,Setembro/2020,0-17,Masculino,Sudeste,Fundamental incompleto,6608,0,16,0,56,44,0,0.0,0.24,0.0,78.57,0.0
202009,Setembro/2020,0-17,Masculino,Sudeste,Fundamental completo,203,0,1,0,13,11,0,0.0,0.49,0.0,84.62,0.0
202009,Setembro/2020,0-17,Feminino,Sudeste,Médio completo,83,0,0,0,10,12,0,0.0,0.0,0.0,120.0,0.0
202009,Setembro/2020,18-29,Masculino,Sudeste,Sem instrução,61,0,0,0,5,6,0,0.0,0.0,0.0,120.0,0.0
202009,Setembro/2020,18-29,Feminino,Sudeste,Fundamental incompleto,412,0,2,0,80,87,3,0.0,0.49,0.0,108.75,0.73
202009,Setembro/2020,18-29,Feminino,Sudeste,Médio incompleto,1029,0,7,0,244,255,5,0.0,0.68,0.0,104.51,0.49
202009,Setembro/2020,18-29,Feminino,Sudeste,Fundamental completo,335,1,1,0,105,103,3,0.3,0.3,0.0,98.1,0.9
202009,Setembro/2020,18-29,Masculino,Sudeste,Fundamental completo,426,0,1,0,278,277,2,0.0,0.23,0.0,99.64,0.47
202009,Setembro/2020,18-29,Masculino,Sudeste,Fundamental incompleto,737,0,2,0,417,416,5,0.0,0.27,0.0,99.76,0.68
202009,Setembro/2020,18-29,Feminino,Sudeste,Sem instrução,40,0,0,0,2,2,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,18-29,Masculino,Sudeste,Superior incompleto,1476,1,9,0,727,742,10,0.07,0.61,0.0,102.06,0.68
202009,Setembro/2020,18-29,Masculino,Sudeste,Superior completo,774,0,7,0,577,583,9,0.0,0.9,0.0,101.04,1.16
202009,Setembro/2020,18-29,Feminino,Sudeste,Médio completo,3794,1,20,0,1528,1588,15,0.03,0.53,0.0,103.93,0.4
202009,Setembro/2020,18-29,Masculino,Sudeste,Pós-graduação,73,0,1,0,58,58,1,0.0,1.37,0.0,100.0,1.37
202009,Setembro/2020,18-29,Feminino,Sudeste,Superior completo,1178,0,8,0,800,844,6,0.0,0.68,0.0,105.5,0.51
202009,Setembro/2020,18-29,Masculino,Sudeste,Médio incompleto,1418,0,4,0,680,698,14,0.0,0.28,0.0,102.65,0.99
202009,Setembro/2020,18-29,Masculino,Sudeste,Médio completo,3803,2,19,0,2344,2367,32,0.05,0.5,0.0,100.98,0.84
202009,Setembro/2020,18-29,Feminino,Sudeste,Superior incompleto,1768,0,6,0,705,736,11,0.0,0.34,0.0,104.4,0.62
202009,Setembro/2020,18-29,Feminino,Sudeste,Pós-graduação,156,0,2,0,116,123,2,0.0,1.28,0.0,106.03,1.28
202009,Setembro/2020,30-39,Feminino,Sudeste,Médio completo,3280,1,14,0,1636,1728,24,0.03,0.43,0.0,105.62,0.73
202009,Setembro/2020,30-39,Feminino,Sudeste,Fundamental incompleto,950,0,3,0,339,343,5,0.0,0.32,0.0,101.18,0.53
202009,Setembro/2020,30-39,Masculino,Sudeste,Médio incompleto,630,0,1,0,499,509,5,0.0,0.16,0.0,102.0,0.79
202009,Setembro/2020,30-39,Masculino,Sudeste,Médio completo,3070,2,21,1,2427,2520,29,0.07,0.68,0.03,103.83,0.94
202009,Setembro/2020,30-39,Masculino,Sudeste,Pós-graduação,399,0,3,0,361,369,6,0.0,0.75,0.0,102.22,1.5
202009,Setembro/2020,30-39,Feminino,Sudeste,Pós-graduação,610,0,3,0,489,529,9,0.0,0.49,0.0,108.18,1.48
202009,Setembro/2020,30-39,Masculino,Sudeste,Fundamental completo,541,0,3,0,402,421,5,0.0,0.55,0.0,104.73,0.92
202009,Setembro/2020,30-39,Feminino,Sudeste,Superior completo,1961,0,13,0,1408,1522,13,0.0,0.66,0.0,108.1,0.66
202009,Setembro/2020,30-39,Feminino,Sudeste,Sem instrução,58,0,0,0,10,10,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,30-39,Feminino,Sudeste,Superior incompleto,580,0,7,0,355,383,9,0.0,1.21,0.0,107.89,1.55
202009,Setembro/2020,30-39,Feminino,Sudeste,Médio incompleto,620,0,3,0,259,281,4,0.0,0.48,0.0,108.49,0.65
202009,Setembro/2020,30-39,Masculino,Sudeste,Superior completo,1407,0,11,0,1180,1218,14,0.0,0.78,0.0,103.22,1.0
202009,Setembro/2020,30-39,Masculino,Sudeste,Sem instrução,72,1,0,0,17,18,0,1.39,0.0,0.0,105.88,0.0
202009,Setembro/2020,30-39,Masculino,Sudeste,Superior incompleto,535,0,1,0,410,435,4,0.0,0.19,0.0,106.1,0.75
202009,Setembro/2020,30-39,Feminino,Sudeste,Fundamental completo,551,0,3,0,228,239,6,0.0,0.54,0.0,104.82,1.09
202009,Setembro/2020,30-39,Masculino,Sudeste,Fundamental incompleto,1134,0,4,0,837,853,10,0.0,0.35,0.0,101.91,0.88
202009,Setembro/2020,40-49,Feminino,Sudeste,Médio completo,2810,1,13,0,1430,1540,14,0.04,0.46,0.0,107.69,0.5
202009,Setembro/2020,40-49,Feminino,Sudeste,Pós-graduação,597,0,7,0,491,522,9,0.0,1.17,0.0,106.31,1.51
202009,Setembro/2020,40-49,Feminino,Sudeste,Sem instrução,110,0,0,0,25,24,0,0.0,0.0,0.0,96.0,0.0
202009,Setembro/2020,40-49,Masculino,Sudeste,Sem instrução,149,0,0,0,77,80,1,0.0,0.0,0.0,103.9,0.67
202009,Setembro/2020,40-49,Masculino,Sudeste,Superior incompleto,325,0,1,0,254,265,1,0.0,0.31,0.0,104.33,0.31
202009,Setembro/2020,40-49,Masculino,Sudeste,Médio completo,2498,1,14,0,1955,2058,19,0.04,0.56,0.0,105.27,0.76
202009,Setembro/2020,40-49,Masculino,Sudeste,Fundamental completo,762,1,1,0,573,595,8,0.13,0.13,0.0,103.84,1.05
202009,Setembro/2020,40-49,Masculino,Sudeste,Médio incompleto,475,0,2,0,363,374,4,0.0,0.42,0.0,103.03,0.84
202009,Setembro/2020,40-49,Masculino,Sudeste,Superior completo,1016,1,3,0,849,890,7,0.1,0.3,0.0,104.83,0.69
202009,Setembro/2020,40-49,Feminino,Sudeste,Fundamental incompleto,2043,0,9,0,844,827,17,0.0,0.44,0.0,97.99,0.83
202009,Setembro/2020,40-49,Feminino,Sudeste,Médio incompleto,548,0,5,0,252,264,3,0.0,0.91,0.0,104.76,0.55
202009,Setembro/2020,40-49,Masculino,Sudeste,Fundamental incompleto,2144,0,2,1,1608,1645,14,0.0,0.09,0.05,102.3,0.65
202009,Setembro/2020,40-49,Feminino,Sudeste,Superior completo,1555,0,10,0,1085,1165,17,0.0,0.64,0.0,107.37,1.09
202009,Setembro/2020,40-49,Feminino,Sudeste,Superior incompleto,370,0,4,0,218,238,6,0.0,1.08,0.0,109.17,1.62
202009,Setembro/2020,40-49,Feminino,Sudeste,Fundamental completo,769,1,3,0,345,355,1,0.13,0.39,0.0,102.9,0.13
202009,Setembro/2020,40-49,Masculino,Sudeste,Pós-graduação,377,0,2,0,341,349,2,0.0,0.53,0.0,102.35,0.53
202009,Setembro/2020,50-59,Masculino,Sudeste,Fundamental completo,869,0,2,0,594,619,5,0.0,0.23,0.0,104.21,0.58
202009,Setembro/2020,50-59,Masculino,Sudeste,Médio completo,1898,0,5,0,1245,1317,16,0.0,0.26,0.0,105.78,0.84
202009,Setembro/2020,50-59,Masculino,Sudeste,Pós-graduação,261,0,1,0,203,207,3,0.0,0.38,0.0,101.97,1.15
202009,Setembro/2020,50-59,Feminino,Sudeste,Fundamental completo,941,0,3,0,343,359,3,0.0,0.32,0.0,104.66,0.32
202009,Setembro/2020,50-59,Feminino,Sudeste,Superior completo,1299,0,7,0,751,816,6,0.0,0.54,0.0,108.66,0.46
202009,Setembro/2020,50-59,Masculino,Sudeste,Sem instrução,235,0,2,0,106,109,0,0.0,0.85,0.0,102.83,0.0
202009,Setembro/2020,50-59,Masculino,Sudeste,Superior completo,789,1,0,0,584,612,3,0.13,0.0,0.0,104.79,0.38
202009,Setembro/2020,50-59,Masculino,Sudeste,Médio incompleto,470,0,1,0,304,326,4,0.0,0.21,0.0,107.24,0.85
202009,Setembro/2020,50-59,Masculino,Sudeste,Superior incompleto,217,0,0,0,154,164,3,0.0,0.0,0.0,106.49,1.38
202009,Setembro/2020,50-59,Feminino,Sudeste,Pós-graduação,394,0,1,0,280,305,5,0.0,0.25,0.0,108.93,1.27
202009,Setembro/2020,50-59,Feminino,Sudeste,Sem instrução,219,0,2,0,32,32,0,0.0,0.91,0.0,100.0,0.0
202009,Setembro/2020,50-59,Feminino,Sudeste,Fundamental incompleto,2707,2,11,0,936,911,21,0.07,0.41,0.0,97.33,0.78
202009,Setembro/2020,50-59,Feminino,Sudeste,Superior incompleto,236,0,1,0,109,121,3,0.0,0.42,0.0,111.01,1.27
202009,Setembro/2020,50-59,Feminino,Sudeste,Médio completo,2176,1,11,0,939,1043,19,0.05,0.51,0.0,111.08,0.87
202009,Setembro/2020,50-59,Masculino,Sudeste,Fundamental incompleto,2582,2,10,0,1730,1778,27,0.08,0.39,0.0,102.77,1.05
202009,Setembro/2020,50-59,Feminino,Sudeste,Médio incompleto,479,1,3,0,155,164,6,0.21,0.63,0.0,105.81,1.25
202009,Setembro/2020,60-69,Feminino,Sudeste,Sem instrução,412,0,2,0,31,26,0,0.0,0.49,0.0,83.87,0.0
202009,Setembro/2020,60-69,Masculino,Sudeste,Médio completo,1197,0,1,0,420,471,2,0.0,0.08,0.0,112.14,0.17
202009,Setembro/2020,60-69,Feminino,Sudeste,Fundamental completo,943,0,5,0,105,122,2,0.0,0.53,0.0,116.19,0.21
202009,Setembro/2020,60-69,Masculino,Sudeste,Médio incompleto,245,0,0,0,87,93,1,0.0,0.0,0.0,106.9,0.41
