ano_mes,mes_desc,faixa_etaria,sexo_desc,cor_raca_desc,escolaridade_desc,total_pessoas,qtd_trabalhou,qtd_trabalho_remoto,qtd_bolsa_familia,qtd_auxilio_emergencial,qtd_sintomaticos,pct_trabalhou,pct_trabalho_remoto,pct_bolsa_familia,pct_auxilio_emergencial,pct_sintomaticos
202009,Setembro/2020,60-69,Masculino,Ignorado,Superior completo,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Masculino,Preta,Superior incompleto,27,14,15,1,3,0,51.85,107.14,3.7,11.11,0.0
202009,Setembro/2020,60-69,Masculino,Ignorado,Fundamental incompleto,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Masculino,Indígena,Pós-graduação,3,2,2,0,0,0,66.67,100.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Masculino,Amarela,Superior incompleto,8,1,1,0,2,0,12.5,100.0,0.0,25.0,0.0
202009,Setembro/2020,60-69,Masculino,Amarela,Pós-graduação,4,3,3,0,2,0,75.0,100.0,0.0,50.0,0.0
202009,Setembro/2020,60-69,Masculino,Amarela,Médio incompleto,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Masculino,Ignorado,Pós-graduação,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,60-69,Masculino,Indígena,Superior incompleto,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,70+,Feminino,Branca,Superior completo,879,46,50,30,33,24,5.23,108.7,3.41,3.75,2.73
202009,Setembro/2020,70+,Feminino,Amarela,Superior completo,23,1,1,0,0,2,4.35,100.0,0.0,0.0,8.7
202009,Setembro/2020,70+,Feminino,Amarela,Médio incompleto,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Feminino,Parda,Pós-graduação,35,2,4,0,2,0,5.71,200.0,0.0,5.71,0.0
202009,Setembro/2020,70+,Feminino,Indígena,Fundamental incompleto,21,0,0,1,2,0,0.0,0.0,4.76,9.52,0.0
202009,Setembro/2020,70+,Feminino,Preta,Superior completo,39,3,4,2,2,0,7.69,133.33,5.13,5.13,0.0
202009,Setembro/2020,70+,Feminino,Amarela,Fundamental incompleto,49,2,2,3,0,1,4.08,100.0,6.12,0.0,2.04
202009,Setembro/2020,70+,Feminino,Branca,Sem instrução,1266,16,6,40,62,52,1.26,37.5,3.16,4.9,4.11
202009,Setembro/2020,70+,Feminino,Parda,Superior completo,271,16,17,8,12,6,5.9,106.25,2.95,4.43,2.21
202009,Setembro/2020,70+,Feminino,Parda,Sem instrução,2069,37,8,55,78,56,1.79,21.62,2.66,3.77,2.71
202009,Setembro/2020,70+,Feminino,Branca,Médio incompleto,239,10,10,12,14,4,4.18,100.0,5.02,5.86,1.67
202009,Setembro/2020,70+,Feminino,Preta,Superior incompleto,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Feminino,Amarela,Sem instrução,20,0,0,1,2,0,0.0,0.0,5.0,10.0,0.0
202009,Setembro/2020,70+,Feminino,Indígena,Médio completo,7,0,0,1,0,0,0.0,0.0,14.29,0.0,0.0
202009,Setembro/2020,70+,Feminino,Parda,Médio incompleto,119,6,4,3,5,2,5.04,66.67,2.52,4.2,1.68
202009,Setembro/2020,70+,Feminino,Amarela,Médio completo,31,0,0,1,1,1,0.0,0.0,3.23,3.23,3.23
202009,Setembro/2020,70+,Feminino,Branca,Fundamental incompleto,3936,143,89,119,160,89,3.63,62.24,3.02,4.07,2.26
202009,Setembro/2020,70+,Feminino,Indígena,Sem instrução,19,0,0,1,0,1,0.0,0.0,5.26,0.0,5.26
202009,Setembro/2020,70+,Feminino,Preta,Médio incompleto,34,0,0,1,2,1,0.0,0.0,2.94,5.88,2.94
202009,Setembro/2020,70+,Feminino,Branca,Pós-graduação,169,25,31,9,6,5,14.79,124.0,5.33,3.55,2.96
202009,Setembro/2020,70+,Feminino,Parda,Fundamental incompleto,2854,89,55,92,131,87,3.12,61.8,3.22,4.59,3.05
202009,Setembro/2020,70+,Feminino,Branca,Fundamental completo,1236,37,31,55,50,31,2.99,83.78,4.45,4.05,2.51
202009,Setembro/2020,70+,Feminino,Parda,Superior incompleto,34,4,4,2,1,1,11.76,100.0,5.88,2.94,2.94
202009,Setembro/2020,70+,Feminino,Parda,Fundamental completo,581,18,15,24,29,16,3.1,83.33,4.13,4.99,2.75
202009,Setembro/2020,70+,Feminino,Preta,Sem instrução,365,9,5,13,18,9,2.47,55.56,3.56,4.93,2.47
202009,Setembro/2020,70+,Feminino,Branca,Superior incompleto,87,1,1,5,4,4,1.15,100.0,5.75,4.6,4.6
202009,Setembro/2020,70+,Feminino,Branca,Médio completo,1313,52,51,66,59,35,3.96,98.08,5.03,4.49,2.67
202009,Setembro/2020,70+,Feminino,Preta,Pós-graduação,6,1,1,0,1,0,16.67,100.0,0.0,16.67,0.0
202009,Setembro/2020,70+,Feminino,Parda,Médio completo,566,12,15,14,43,13,2.12,125.0,2.47,7.6,2.3
202009,Setembro/2020,70+,Feminino,Indígena,Fundamental completo,5,1,1,0,1,0,20.0,100.0,0.0,20.0,0.0
202009,Setembro/2020,70+,Feminino,Preta,Fundamental completo,120,2,2,5,7,0,1.67,100.0,4.17,5.83,0.0
202009,Setembro/2020,70+,Feminino,Amarela,Fundamental completo,16,0,0,1,1,1,0.0,0.0,6.25,6.25,6.25
202009,Setembro/2020,70+,Feminino,Preta,Médio completo,97,5,6,6,7,6,5.15,120.0,6.19,7.22,6.19
202009,Setembro/2020,70+,Feminino,Preta,Fundamental incompleto,482,14,9,20,25,14,2.9,64.29,4.15,5.19,2.9
202009,Setembro/2020,70+,Feminino,Ignorado,Fundamental completo,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Feminino,Ignorado,Médio completo,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Feminino,Amarela,Superior incompleto,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Feminino,Ignorado,Fundamental incompleto,2,1,1,0,0,0,50.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Feminino,Indígena,Médio incompleto,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Masculino,Indígena,Médio completo,4,2,2,0,1,0,50.0,100.0,0.0,25.0,0.0
202009,Setembro/2020,70+,Masculino,Preta,Superior completo,26,4,5,0,1,2,15.38,125.0,0.0,3.85,7.69
202009,Setembro/2020,70+,Masculino,Preta,Fundamental completo,88,3,4,3,6,2,3.41,133.33,3.41,6.82,2.27
202009,Setembro/2020,70+,Masculino,Preta,Fundamental incompleto,431,37,35,11,19,14,8.58,94.59,2.55,4.41,3.25
202009,Setembro/2020,70+,Masculino,Parda,Pós-graduação,33,11,13,0,3,0,33.33,118.18,0.0,9.09,0.0
202009,Setembro/2020,70+,Masculino,Branca,Pós-graduação,146,45,47,5,3,6,30.82,104.44,3.42,2.05,4.11
202009,Setembro/2020,70+,Masculino,Preta,Pós-graduação,4,1,1,0,0,0,25.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Masculino,Parda,Médio incompleto,112,17,16,2,5,6,15.18,94.12,1.79,4.46,5.36
202009,Setembro/2020,70+,Masculino,Parda,Superior completo,188,27,36,1,8,5,14.36,133.33,0.53,4.26,2.66
202009,Setembro/2020,70+,Masculino,Preta,Médio completo,97,9,10,2,4,2,9.28,111.11,2.06,4.12,2.06
202009,Setembro/2020,70+,Masculino,Indígena,Fundamental completo,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Masculino,Parda,Fundamental incompleto,2465,305,230,44,131,75,12.37,75.41,1.78,5.31,3.04
202009,Setembro/2020,70+,Masculino,Preta,Médio incompleto,31,2,3,0,2,0,6.45,150.0,0.0,6.45,0.0
202009,Setembro/2020,70+,Masculino,Indígena,Sem instrução,8,0,0,0,0,1,0.0,0.0,0.0,0.0,12.5
202009,Setembro/2020,70+,Masculino,Amarela,Sem instrução,11,2,2,0,0,0,18.18,100.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Masculino,Amarela,Superior completo,29,2,2,0,1,0,6.9,100.0,0.0,3.45,0.0
202009,Setembro/2020,70+,Masculino,Parda,Fundamental completo,468,54,50,13,25,11,11.54,92.59,2.78,5.34,2.35
202009,Setembro/2020,70+,Masculino,Parda,Médio completo,483,48,52,10,24,13,9.94,108.33,2.07,4.97,2.69
202009,Setembro/2020,70+,Masculino,Indígena,Fundamental incompleto,10,1,1,0,0,0,10.0,100.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Masculino,Branca,Superior completo,781,164,177,17,39,12,21.0,107.93,2.18,4.99,1.54
202009,Setembro/2020,70+,Masculino,Amarela,Médio completo,19,2,3,2,2,0,10.53,150.0,10.53,10.53,0.0
202009,Setembro/2020,70+,Masculino,Branca,Fundamental incompleto,2968,396,330,60,138,81,13.34,83.33,2.02,4.65,2.73
202009,Setembro/2020,70+,Masculino,Amarela,Médio incompleto,7,2,1,0,0,0,28.57,50.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Masculino,Branca,Médio completo,819,98,107,16,43,23,11.97,109.18,1.95,5.25,2.81
202009,Setembro/2020,70+,Masculino,Branca,Médio incompleto,170,20,18,5,6,9,11.76,90.0,2.94,3.53,5.29
202009,Setembro/2020,70+,Masculino,Parda,Sem instrução,1610,130,75,36,94,45,8.07,57.69,2.24,5.84,2.8
202009,Setembro/2020,70+,Masculino,Preta,Sem instrução,326,24,10,8,16,13,7.36,41.67,2.45,4.91,3.99
202009,Setembro/2020,70+,Masculino,Parda,Superior incompleto,35,5,5,0,0,1,14.29,100.0,0.0,0.0,2.86
202009,Setembro/2020,70+,Masculino,Amarela,Fundamental incompleto,31,3,2,1,0,0,9.68,66.67,3.23,0.0,0.0
202009,Setembro/2020,70+,Masculino,Branca,Fundamental completo,724,90,85,19,26,12,12.43,94.44,2.62,3.59,1.66
202009,Setembro/2020,70+,Masculino,Branca,Sem instrução,799,65,40,12,31,25,8.14,61.54,1.5,3.88,3.13
202009,Setembro/2020,70+,Masculino,Indígena,Médio incompleto,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Masculino,Branca,Superior incompleto,110,13,14,2,4,0,11.82,107.69,1.82,3.64,0.0
202009,Setembro/2020,70+,Masculino,Amarela,Fundamental completo,17,2,2,1,0,0,11.76,100.0,5.88,0.0,0.0
202009,Setembro/2020,70+,Masculino,Indígena,Superior completo,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Masculino,Ignorado,Fundamental incompleto,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0
202009,Setembro/2020,70+,Masculino,Amarela,Pós-graduação,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Masculino,Preta,Superior incompleto,10,1,2,1,1,0,10.0,200.0,10.0,10.0,0.0
202009,Setembro/2020,70+,Masculino,Amarela,Superior incompleto,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202009,Setembro/2020,70+,Masculino,Ignorado,Superior incompleto,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Feminino,Amarela,Sem instrução,48,0,0,5,7,1,0.0,0.0,10.42,14.58,2.08
202010,Outubro/2020,0-17,Feminino,Preta,Fundamental completo,53,0,0,5,2,1,0.0,0.0,9.43,3.77,1.89
202010,Outubro/2020,0-17,Feminino,Parda,Médio incompleto,3286,194,158,270,240,68,5.9,81.44,8.22,7.3,2.07
202010,Outubro/2020,0-17,Feminino,Indígena,Sem instrução,52,0,0,3,2,1,0.0,0.0,5.77,3.85,1.92
202010,Outubro/2020,0-17,Feminino,Amarela,Fundamental completo,4,0,0,1,0,0,0.0,0.0,25.0,0.0,0.0
202010,Outubro/2020,0-17,Feminino,Preta,Sem instrução,602,0,0,58,52,13,0.0,0.0,9.63,8.64,2.16
202010,Outubro/2020,0-17,Feminino,Branca,Superior incompleto,30,5,5,0,5,0,16.67,100.0,0.0,16.67,0.0
202010,Outubro/2020,0-17,Feminino,Ignorado,Sem instrução,10,0,0,0,3,0,0.0,0.0,0.0,30.0,0.0
202010,Outubro/2020,0-17,Feminino,Amarela,Fundamental incompleto,95,0,0,8,12,2,0.0,0.0,8.42,12.63,2.11
202010,Outubro/2020,0-17,Feminino,Parda,Fundamental incompleto,13385,77,32,1053,966,204,0.58,41.56,7.87,7.22,1.52
202010,Outubro/2020,0-17,Feminino,Parda,Superior incompleto,24,3,4,2,3,0,12.5,133.33,8.33,12.5,0.0
202010,Outubro/2020,0-17,Feminino,Indígena,Fundamental completo,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Feminino,Amarela,Médio incompleto,34,1,1,7,2,0,2.94,100.0,20.59,5.88,0.0
202010,Outubro/2020,0-17,Feminino,Branca,Fundamental completo,225,9,5,15,14,1,4.0,55.56,6.67,6.22,0.44
202010,Outubro/2020,0-17,Feminino,Branca,Médio completo,113,18,17,8,4,1,15.93,94.44,7.08,3.54,0.88
202010,Outubro/2020,0-17,Feminino,Preta,Fundamental incompleto,1531,5,4,154,131,35,0.33,80.0,10.06,8.56,2.29
202010,Outubro/2020,0-17,Feminino,Branca,Sem instrução,5626,0,0,437,501,85,0.0,0.0,7.77,8.91,1.51
202010,Outubro/2020,0-17,Feminino,Ignorado,Fundamental incompleto,9,0,0,1,2,0,0.0,0.0,11.11,22.22,0.0
202010,Outubro/2020,0-17,Feminino,Parda,Sem instrução,6012,2,0,456,410,148,0.03,0.0,7.58,6.82,2.46
202010,Outubro/2020,0-17,Feminino,Preta,Médio incompleto,444,19,19,51,39,8,4.28,100.0,11.49,8.78,1.8
202010,Outubro/2020,0-17,Feminino,Indígena,Médio incompleto,19,0,0,2,1,1,0.0,0.0,10.53,5.26,5.26
202010,Outubro/2020,0-17,Feminino,Parda,Médio completo,134,22,18,8,6,5,16.42,81.82,5.97,4.48,3.73
202010,Outubro/2020,0-17,Feminino,Parda,Fundamental completo,391,12,6,34,27,4,3.07,50.0,8.7,6.91,1.02
202010,Outubro/2020,0-17,Feminino,Amarela,Médio completo,3,0,0,0,1,0,0.0,0.0,0.0,33.33,0.0
202010,Outubro/2020,0-17,Feminino,Indígena,Fundamental incompleto,119,2,0,8,9,1,1.68,0.0,6.72,7.56,0.84
202010,Outubro/2020,0-17,Feminino,Branca,Fundamental incompleto,9242,53,26,872,777,135,0.57,49.06,9.44,8.41,1.46
202010,Outubro/2020,0-17,Feminino,Ignorado,Médio incompleto,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Feminino,Preta,Médio completo,17,0,1,1,2,1,0.0,0.0,5.88,11.76,5.88
202010,Outubro/2020,0-17,Feminino,Branca,Médio incompleto,2407,198,161,203,206,37,8.23,81.31,8.43,8.56,1.54
202010,Outubro/2020,0-17,Masculino,Ignorado,Fundamental incompleto,8,0,0,1,1,0,0.0,0.0,12.5,12.5,0.0
202010,Outubro/2020,0-17,Masculino,Indígena,Médio completo,2,1,0,0,0,0,50.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Masculino,Preta,Superior incompleto,3,1,1,0,0,0,33.33,100.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Masculino,Branca,Médio completo,84,17,16,6,9,1,20.24,94.12,7.14,10.71,1.19
202010,Outubro/2020,0-17,Masculino,Branca,Sem instrução,5710,0,0,396,502,122,0.0,0.0,6.94,8.79,2.14
202010,Outubro/2020,0-17,Masculino,Indígena,Médio incompleto,21,0,0,1,1,0,0.0,0.0,4.76,4.76,0.0
202010,Outubro/2020,0-17,Masculino,Preta,Sem instrução,668,0,0,59,46,19,0.0,0.0,8.83,6.89,2.84
202010,Outubro/2020,0-17,Masculino,Ignorado,Sem instrução,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Masculino,Branca,Fundamental incompleto,9707,120,73,844,775,153,1.24,60.83,8.69,7.98,1.58
202010,Outubro/2020,0-17,Masculino,Amarela,Sem instrução,52,0,0,4,6,0,0.0,0.0,7.69,11.54,0.0
202010,Outubro/2020,0-17,Masculino,Amarela,Fundamental completo,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Masculino,Parda,Fundamental completo,390,26,20,33,27,5,6.67,76.92,8.46,6.92,1.28
202010,Outubro/2020,0-17,Masculino,Indígena,Sem instrução,57,0,0,4,1,2,0.0,0.0,7.02,1.75,3.51
202010,Outubro/2020,0-17,Masculino,Amarela,Médio incompleto,25,2,2,2,3,0,8.0,100.0,8.0,12.0,0.0
202010,Outubro/2020,0-17,Masculino,Branca,Fundamental completo,276,18,12,23,24,5,6.52,66.67,8.33,8.7,1.81
202010,Outubro/2020,0-17,Masculino,Indígena,Fundamental completo,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,0-17,Masculino,Branca,Médio incompleto,2319,300,214,199,205,38,12.94,71.33,8.58,8.84,1.64
202010,Outubro/2020,0-17,Masculino,Parda,Superior incompleto,13,1,1,1,0,0,7.69,100.0,7.69,0.0,0.0
202010,Outubro/2020,0-17,Masculino,Parda,Médio incompleto,3100,346,268,215,218,48,11.16,77.46,6.94,7.03,1.55
202010,Outubro/2020,0-17,Masculino,Preta,Fundamental incompleto,1703,29,22,159,112,38,1.7,75.86,9.34,6.58,2.23
202010,Outubro/2020,0-17,Masculino,Indígena,Fundamental incompleto,121,1,0,5,12,4,0.83,0.0,4.13,9.92,3.31
202010,Outubro/2020,0-17,Masculino,Preta,Fundamental completo,78,4,2,8,4,0,5.13,50.0,10.26,5.13,0.0
202010,Outubro/2020,0-17,Masculino,Parda,Sem instrução,6416,4,4,479,467,150,0.06,100.0,7.47,7.28,2.34
202010,Outubro/2020,0-17,Masculino,Preta,Médio incompleto,431,58,42,35,38,8,13.46,72.41,8.12,8.82,1.86
202010,Outubro/2020,0-17,Masculino,Parda,Fundamental incompleto,14320,240,136,1127,1058,219,1.68,56.67,7.87,7.39,1.53
202010,Outubro/2020,0-17,Masculino,Preta,Médio completo,19,3,4,0,1,0,15.79,133.33,0.0,5.26,0.0
202010,Outubro/2020,0-17,Masculino,Parda,Médio completo,147,27,18,7,14,2,18.37,66.67,4.76,9.52,1.36
202010,Outubro/2020,0-17,Masculino,Amarela,Fundamental incompleto,118,2,1,11,16,0,1.69,50.0,9.32,13.56,0.0
202010,Outubro/2020,0-17,Masculino,Branca,Superior incompleto,12,3,3,0,1,0,25.0,100.0,0.0,8.33,0.0
202010,Outubro/2020,0-17,Masculino,Ignorado,Médio incompleto,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Branca,Médio incompleto,1310,364,345,107,93,28,27.79,94.78,8.17,7.1,2.14
202010,Outubro/2020,18-29,Feminino,Indígena,Superior incompleto,15,1,1,0,2,0,6.67,100.0,0.0,13.33,0.0
202010,Outubro/2020,18-29,Feminino,Amarela,Superior completo,33,21,21,2,2,0,63.64,100.0,6.06,6.06,0.0
202010,Outubro/2020,18-29,Feminino,Ignorado,Médio completo,2,1,1,0,0,0,50.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Parda,Superior incompleto,2690,1104,1115,167,229,74,41.04,101.0,6.21,8.51,2.75
202010,Outubro/2020,18-29,Feminino,Parda,Fundamental completo,688,185,171,49,46,16,26.89,92.43,7.12,6.69,2.33
202010,Outubro/2020,18-29,Feminino,Indígena,Médio incompleto,33,7,8,2,3,0,21.21,114.29,6.06,9.09,0.0
202010,Outubro/2020,18-29,Feminino,Parda,Médio completo,7378,2519,2479,391,467,165,34.14,98.41,5.3,6.33,2.24
202010,Outubro/2020,18-29,Feminino,Preta,Superior completo,245,148,157,17,15,7,60.41,106.08,6.94,6.12,2.86
202010,Outubro/2020,18-29,Feminino,Indígena,Sem instrução,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Branca,Médio completo,4330,1870,1881,240,328,84,43.19,100.59,5.54,7.58,1.94
202010,Outubro/2020,18-29,Feminino,Indígena,Fundamental completo,4,2,2,0,0,0,50.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Amarela,Médio incompleto,24,7,8,2,1,1,29.17,114.29,8.33,4.17,4.17
202010,Outubro/2020,18-29,Feminino,Parda,Médio incompleto,2625,550,521,213,143,73,20.95,94.73,8.11,5.45,2.78
202010,Outubro/2020,18-29,Feminino,Branca,Superior completo,2103,1462,1517,84,164,42,69.52,103.76,3.99,7.8,2.0
202010,Outubro/2020,18-29,Feminino,Preta,Superior incompleto,499,195,202,48,49,10,39.08,103.59,9.62,9.82,2.0
202010,Outubro/2020,18-29,Feminino,Preta,Sem instrução,10,0,0,1,0,0,0.0,0.0,10.0,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Parda,Pós-graduação,170,117,122,3,10,2,68.82,104.27,1.76,5.88,1.18
202010,Outubro/2020,18-29,Feminino,Indígena,Médio completo,66,23,23,3,4,2,34.85,100.0,4.55,6.06,3.03
202010,Outubro/2020,18-29,Feminino,Amarela,Médio completo,75,26,29,7,6,0,34.67,111.54,9.33,8.0,0.0
202010,Outubro/2020,18-29,Feminino,Parda,Superior completo,1435,856,905,66,101,34,59.65,105.72,4.6,7.04,2.37
202010,Outubro/2020,18-29,Feminino,Branca,Fundamental incompleto,493,106,98,45,39,14,21.5,92.45,9.13,7.91,2.84
202010,Outubro/2020,18-29,Feminino,Amarela,Pós-graduação,4,3,3,1,0,0,75.0,100.0,25.0,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Preta,Médio completo,1245,460,479,74,76,28,36.95,104.13,5.94,6.1,2.25
202010,Outubro/2020,18-29,Feminino,Preta,Fundamental incompleto,200,36,37,14,9,4,18.0,102.78,7.0,4.5,2.0
202010,Outubro/2020,18-29,Feminino,Preta,Fundamental completo,107,31,31,8,5,2,28.97,100.0,7.48,4.67,1.87
202010,Outubro/2020,18-29,Feminino,Branca,Pós-graduação,330,251,262,16,19,10,76.06,104.38,4.85,5.76,3.03
202010,Outubro/2020,18-29,Feminino,Branca,Sem instrução,56,2,2,3,5,1,3.57,100.0,5.36,8.93,1.79
202010,Outubro/2020,18-29,Feminino,Preta,Pós-graduação,44,34,34,2,2,1,77.27,100.0,4.55,4.55,2.27
202010,Outubro/2020,18-29,Feminino,Indígena,Fundamental incompleto,12,4,4,1,1,0,33.33,100.0,8.33,8.33,0.0
202010,Outubro/2020,18-29,Feminino,Branca,Superior incompleto,3041,1275,1284,259,268,76,41.93,100.71,8.52,8.81,2.5
202010,Outubro/2020,18-29,Feminino,Indígena,Pós-graduação,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Indígena,Superior completo,15,12,12,2,1,0,80.0,100.0,13.33,6.67,0.0
202010,Outubro/2020,18-29,Feminino,Ignorado,Médio incompleto,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Parda,Fundamental incompleto,1489,253,216,113,73,34,16.99,85.38,7.59,4.9,2.28
202010,Outubro/2020,18-29,Feminino,Ignorado,Superior incompleto,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Amarela,Superior incompleto,52,23,22,6,9,0,44.23,95.65,11.54,17.31,0.0
202010,Outubro/2020,18-29,Feminino,Parda,Sem instrução,80,7,7,9,9,3,8.75,100.0,11.25,11.25,3.75
202010,Outubro/2020,18-29,Feminino,Amarela,Fundamental incompleto,17,2,1,2,0,1,11.76,50.0,11.76,0.0,5.88
202010,Outubro/2020,18-29,Feminino,Preta,Médio incompleto,443,85,84,37,26,12,19.19,98.82,8.35,5.87,2.71
202010,Outubro/2020,18-29,Feminino,Branca,Fundamental completo,399,156,142,25,23,6,39.1,91.03,6.27,5.76,1.5
202010,Outubro/2020,18-29,Feminino,Amarela,Fundamental completo,9,1,1,1,0,0,11.11,100.0,11.11,0.0,0.0
202010,Outubro/2020,18-29,Feminino,Ignorado,Sem instrução,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,18-29,Feminino,Amarela,Sem instrução,1,0,0,0,1,0,0.0,0.0,0.0,100.0,0.0
202010,Outubro/2020,18-29,Masculino,Indígena,Fundamental incompleto,17,6,5,1,0,0,35.29,83.33,5.88,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Ignorado,Médio completo,2,1,1,0,0,0,50.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Parda,Fundamental incompleto,2226,1190,1069,103,145,44,53.46,89.83,4.63,6.51,1.98
202010,Outubro/2020,18-29,Masculino,Indígena,Médio incompleto,24,13,11,3,1,0,54.17,84.62,12.5,4.17,0.0
202010,Outubro/2020,18-29,Masculino,Amarela,Fundamental incompleto,9,7,6,0,1,0,77.78,85.71,0.0,11.11,0.0
202010,Outubro/2020,18-29,Masculino,Branca,Fundamental incompleto,917,535,495,42,63,21,58.34,92.52,4.58,6.87,2.29
202010,Outubro/2020,18-29,Masculino,Branca,Pós-graduação,151,118,121,2,13,1,78.15,102.54,1.32,8.61,0.66
202010,Outubro/2020,18-29,Masculino,Branca,Médio completo,4391,2878,2801,154,333,86,65.54,97.32,3.51,7.58,1.96
202010,Outubro/2020,18-29,Masculino,Parda,Sem instrução,156,23,21,7,19,3,14.74,91.3,4.49,12.18,1.92
202010,Outubro/2020,18-29,Masculino,Preta,Sem instrução,14,5,7,0,0,1,35.71,140.0,0.0,0.0,7.14
202010,Outubro/2020,18-29,Masculino,Indígena,Fundamental completo,6,2,2,1,0,0,33.33,100.0,16.67,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Branca,Superior incompleto,2573,1304,1289,134,205,48,50.68,98.85,5.21,7.97,1.87
202010,Outubro/2020,18-29,Masculino,Preta,Fundamental incompleto,382,205,197,21,29,5,53.66,96.1,5.5,7.59,1.31
202010,Outubro/2020,18-29,Masculino,Amarela,Superior completo,18,13,13,1,1,1,72.22,100.0,5.56,5.56,5.56
202010,Outubro/2020,18-29,Masculino,Indígena,Superior completo,8,3,5,0,0,0,37.5,166.67,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Parda,Superior completo,931,648,652,21,73,22,69.6,100.62,2.26,7.84,2.36
202010,Outubro/2020,18-29,Masculino,Branca,Superior completo,1392,1087,1088,44,109,32,78.09,100.09,3.16,7.83,2.3
202010,Outubro/2020,18-29,Masculino,Ignorado,Fundamental completo,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0
202010,Outubro/2020,18-29,Masculino,Amarela,Superior incompleto,42,16,17,2,3,1,38.1,106.25,4.76,7.14,2.38
202010,Outubro/2020,18-29,Masculino,Amarela,Médio completo,51,27,26,3,4,0,52.94,96.3,5.88,7.84,0.0
202010,Outubro/2020,18-29,Masculino,Parda,Fundamental completo,862,526,501,27,61,20,61.02,95.25,3.13,7.08,2.32
202010,Outubro/2020,18-29,Masculino,Parda,Pós-graduação,75,57,60,0,7,3,76.0,105.26,0.0,9.33,4.0
202010,Outubro/2020,18-29,Masculino,Preta,Superior incompleto,368,174,176,28,30,7,47.28,101.15,7.61,8.15,1.9
202010,Outubro/2020,18-29,Masculino,Preta,Pós-graduação,13,11,10,1,0,0,84.62,90.91,7.69,0.0,0.0
